Zipcode,2021-01-01/2021-01-06,2021-01-07/2021-01-12,2021-01-13/2021-01-18,2021-01-19/2021-01-24,2021-01-25/2021-01-30,2021-01-31/2021-02-05,2021-02-06/2021-02-11,2021-02-12/2021-02-17,2021-02-18/2021-02-23,2021-02-24/2021-03-01,2021-03-02/2021-03-07,2021-03-08/2021-03-13,2021-03-14/2021-03-19,2021-03-20/2021-03-25,2021-03-26/2021-03-31,2021-04-01/2021-04-06,2021-04-07/2021-04-12,2021-04-13/2021-04-18,2021-04-19/2021-04-24,2021-04-25/2021-04-30,2021-05-01/2021-05-06,2021-05-07/2021-05-12,2021-05-13/2021-05-18,2021-05-19/2021-05-24,2021-05-25/2021-05-30,2021-05-31/2021-06-05,2021-06-06/2021-06-11,2021-06-12/2021-06-17,2021-06-18/2021-06-23,2021-06-24/2021-06-29,2021-06-30/2021-07-05,2021-07-06/2021-07-11,2021-07-12/2021-07-17,2021-07-18/2021-07-23,2021-07-24/2021-07-29,2021-07-30/2021-08-04,2021-08-05/2021-08-10,2021-08-11/2021-08-16,2021-08-17/2021-08-22,2021-08-23/2021-08-28,2021-08-29/2021-09-03,2021-09-04/2021-09-09,2021-09-10/2021-09-15,2021-09-16/2021-09-21,2021-09-22/2021-09-27,2021-09-28/2021-10-03,2021-10-04/2021-10-09,2021-10-10/2021-10-15,2021-10-16/2021-10-21,2021-10-22/2021-10-27,2021-10-28/2021-11-02,2021-11-03/2021-11-08,2021-11-09/2021-11-14,2021-11-15/2021-11-20,2021-11-21/2021-11-26,2021-11-27/2021-12-02,2021-12-03/2021-12-08,2021-12-09/2021-12-14,2021-12-15/2021-12-20,2021-12-21/2021-12-26,2021-12-27/2022-01-01,2022-01-02/2022-01-07,2022-01-08/2022-01-13,2022-01-14/2022-01-19,2022-01-20/2022-01-25,2022-01-26/2022-01-31,2022-02-01/2022-02-06,2022-02-07/2022-02-12,2022-02-13/2022-02-18,2022-02-19/2022-02-24,2022-02-25/2022-03-02,2022-03-03/2022-03-08,2022-03-09/2022-03-14,2022-03-15/2022-03-20,2022-03-21/2022-03-26,2022-03-27/2022-04-01,2022-04-02/2022-04-07,2022-04-08/2022-04-13,2022-04-14/2022-04-19,2022-04-20/2022-04-25,2022-04-26/2022-05-01,2022-05-02/2022-05-07,2022-05-08/2022-05-13,2022-05-14/2022-05-19,2022-05-20/2022-05-25,2022-05-26/2022-05-31,2022-06-01/2022-06-06,2022-06-07/2022-06-12,2022-06-13/2022-06-18,2022-06-19/2022-06-24,2022-06-25/2022-06-30,2022-07-01/2022-07-06,2022-07-07/2022-07-12,2022-07-13/2022-07-18,2022-07-19/2022-07-24,2022-07-25/2022-07-30,2022-07-31/2022-08-05,2022-08-06/2022-08-11,2022-08-12/2022-08-17,2022-08-18/2022-08-23,2022-08-24/2022-08-29,2022-08-30/2022-09-04,2022-09-05/2022-09-10,2022-09-11/2022-09-16,2022-09-17/2022-09-22,2022-09-23/2022-09-28,2022-09-29/2022-10-04,2022-10-05/2022-10-10,2022-10-11/2022-10-16,2022-10-17/2022-10-22,2022-10-23/2022-10-28,2022-10-29/2022-11-03,2022-11-04/2022-11-09,2022-11-10/2022-11-15,2022-11-16/2022-11-21,2022-11-22/2022-11-27,2022-11-28/2022-12-03,2022-12-04/2022-12-09,2022-12-10/2022-12-15,2022-12-16/2022-12-21,2022-12-22/2022-12-27,2022-12-28/2023-01-02,2023-01-03/2023-01-08,2023-01-09/2023-01-14,2023-01-15/2023-01-20,2023-01-21/2023-01-26,2023-01-27/2023-02-01,2023-02-02/2023-02-07,2023-02-08/2023-02-13,2023-02-14/2023-02-19,2023-02-20/2023-02-25,2023-02-26/2023-03-03,2023-03-04/2023-03-09,2023-03-10/2023-03-15,2023-03-16/2023-03-21,2023-03-22/2023-03-27,2023-03-28/2023-04-02,2023-04-03/2023-04-08,2023-04-09/2023-04-14,2023-04-15/2023-04-20,2023-04-21/2023-04-26,2023-04-27/2023-05-02,2023-05-03/2023-05-08,2023-05-09/2023-05-14,2023-05-15/2023-05-20,2023-05-21/2023-05-26,2023-05-27/2023-06-01,2023-06-02/2023-06-07,2023-06-08/2023-06-13,2023-06-14/2023-06-19,2023-06-20/2023-06-25,2023-06-26/2023-07-01,2023-07-02/2023-07-07,2023-07-08/2023-07-13,2023-07-14/2023-07-19,2023-07-20/2023-07-25,2023-07-26/2023-07-31,2023-08-01/2023-08-06,2023-08-07/2023-08-12,2023-08-13/2023-08-18,2023-08-19/2023-08-24,2023-08-25/2023-08-30,2023-08-31/2023-09-05,2023-09-06/2023-09-11,2023-09-12/2023-09-17,2023-09-18/2023-09-23,2023-09-24/2023-09-29,2023-09-30/2023-10-05,2023-10-06/2023-10-11,2023-10-12/2023-10-17,2023-10-18/2023-10-23,2023-10-24/2023-10-29,2023-10-30/2023-11-04,2023-11-05/2023-11-10,2023-11-11/2023-11-16,2023-11-17/2023-11-22,2023-11-23/2023-11-28,2023-11-29/2023-12-04,2023-12-05/2023-12-10,2023-12-11/2023-12-16,2023-12-17/2023-12-22,2023-12-23/2023-12-28,2023-12-29/2024-01-03,2024-01-04/2024-01-09,2024-01-10/2024-01-15,2024-01-16/2024-01-21,2024-01-22/2024-01-27,2024-01-28/2024-02-02,2024-02-03/2024-02-08,2024-02-09/2024-02-14,2024-02-15/2024-02-20,2024-02-21/2024-02-26,2024-02-27/2024-03-03,2024-03-04/2024-03-09,2024-03-10/2024-03-15,2024-03-16/2024-03-21,2024-03-22/2024-03-27,2024-03-28/2024-04-02,2024-04-03/2024-04-08,2024-04-09/2024-04-14,2024-04-15/2024-04-20,2024-04-21/2024-04-26,2024-04-27/2024-05-02,2024-05-03/2024-05-08,2024-05-09/2024-05-14,2024-05-15/2024-05-20,2024-05-21/2024-05-26,2024-05-27/2024-06-01,2024-06-02/2024-06-07,2024-06-08/2024-06-13,2024-06-14/2024-06-19,2024-06-20/2024-06-25,2024-06-26/2024-07-01,2024-07-02/2024-07-07,2024-07-08/2024-07-13,2024-07-14/2024-07-19,2024-07-20/2024-07-25,2024-07-26/2024-07-31,2024-08-01/2024-08-06,2024-08-07/2024-08-12,2024-08-13/2024-08-18,2024-08-19/2024-08-24,2024-08-25/2024-08-30,2024-08-31/2024-09-05,2024-09-06/2024-09-11,2024-09-12/2024-09-17,2024-09-18/2024-09-23,2024-09-24/2024-09-29,2024-09-30/2024-10-05,2024-10-06/2024-10-11,2024-10-12/2024-10-17,2024-10-18/2024-10-23,2024-10-24/2024-10-29,2024-10-30/2024-11-04,2024-11-05/2024-11-10,2024-11-11/2024-11-16,2024-11-17/2024-11-22,2024-11-23/2024-11-28,2024-11-29/2024-12-04,2024-12-05/2024-12-10,2024-12-11/2024-12-16,2024-12-17/2024-12-22,2024-12-23/2024-12-28,2024-12-29/2024-12-31
77029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.04,0.98,0.22666666666666666,1.04,0.248,0.0,0.06,0.04,0.04,0.28,0.08,0.21999999999999997,0.77,0.6599999999999999,0.12,0.08,0.0,1.5,0.4,0.4266666666666667,0.0,0,0.9333333333333335,0.0,0.0,0.0,0.0,0.18,0.12,1.3257142857142856,0.41333333333333333,0.27999999999999997,0.22999999999999998,0.184,0.18666666666666668,0.312,0.14,0.5000000000000001,0.305,0.92,0.0,0.44,0.12,0.0,0,0.0,0.12,1.42,0.6342857142857143,0.32,0.32,0.73,0.75,0.95,0.04,0.0,0.36000000000000004,0.21600000000000003,0.0,0.368,0.8,0.0,0.24000000000000002,1.01,0.2866666666666667,0.2,0.1,0.10400000000000001,0.08,0.0,0.0,0,0.44999999999999996,0.04666666666666666,0.0,0.6733333333333333,0.0,0.11999999999999998,0.584,0.59,0.24,1.745,0.49,0.0,0.0,0.46399999999999997,0.17714285714285713,0,0.49000000000000005,0.0,0.18666666666666668,0.32,0,0.0,0.0,0.0,0,0,0.12,0.08,0.22,0.64,0.12000000000000001,0.0,1.1800000000000002,0.9733333333333333,0.44,0.0,0.04,1.2000000000000002,0.0,0.39,0.58,0.1,0.04,1.04,0.18000000000000002,0.6266666666666667,0.0,0.51,0.40666666666666673,0.8240000000000001,0.0,0.06,0.8545454545454546,0.0,1.32,0.10666666666666667,0.08,0,0.0,0.09333333333333334,2.44,0.8066666666666666,0.2933333333333334,0.0,0.0,1.04,0.06,0.5,1.3800000000000001,1.24,0.54,0.67,0.0,0.7733333333333333,0.62,0.16,0.6133333333333334,0.1,0.5199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.76,0.18,0.7866666666666667,0.22400000000000003,0.0,0.08,0.0,0.05,0.1,0.06666666666666667,0.14400000000000002,0.65,0.78,0.04,0.04,0.0,1.02,0.0,0.21333333333333335,0.0,0,0.8399999999999999,0.0,0.22000000000000003,0.0,0.0,0.0,0.31000000000000005,0.8099999999999999,0.5399999999999999,0.22666666666666668,0.08,0.47333333333333344,0.12799999999999997,0.6666666666666666,0.3466666666666667,0.6742857142857143,0.685,0.26,0.2,0.16,0.0,0.0,0,0.0,0.0,0.0,0.7933333333333333,0.45999999999999996,0.25,0.95,0.608,1.08,0.04,0.08,0.3066666666666667,0.168,0.0,0.17333333333333334,0.52,0.04,0.16000000000000003,1.4400000000000002,0.145,0.28,0.16,0.08,0.1,0.0,0.0,0,0.7,0.36,0.04,0.9466666666666668,0.04,0.060000000000000005,0.312,0.76,0.28,1.455,0.0,0.0,0.28,0.495,0.32,0,0.56,0.0,0.4080000000000001,0.52,0,0.0,0.32,0.0,0,0,0.0,0.0,0.04,0.08,0.48666666666666675,0.0,1.3,1.6066666666666665,0.56,0.0,0.06,0.44,0.04,0.76,0.6,0.14,0.0,0.792,0.72,0.33000000000000007,0.0,0.44000000000000006,0.8133333333333335,1.0,0.0,0.06,0.836,0.04,1.0133333333333334,0.05,0.06,0,0.0,0.11,2.02,0.7200000000000001,0.27,0.0,0.0,0.98,0.0,0.32,1.04,0.29000000000000004,0.52,1.12,0.0,0.8171428571428571,0.46,1.06,0.8,0.04,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26,0.52,0.16,0.98,0.12666666666666668,0.0,0.06666666666666667,0.04,0.060000000000000005,0.06,0.1,0.11200000000000002,0.74,0.28,0.0,0.05333333333333334,0.0,2.9400000000000004,0.0,0.44,0.0,0,1.0799999999999998,0.0,0.04,0.0,0.08,0.12,0.5800000000000001,0.1,0.15000000000000002,0.22000000000000003,0.36,1.1119999999999999,0.06666666666666667,0.26857142857142857,0.08,0.745,1.0,0.26857142857142857,0.3066666666666667,0.12,0.04,0.0,0,0.0,0.0,0.0,0.9199999999999999,0.3333333333333333,0.34,0.9600000000000001,0.8400000000000001,1.03,0.0,0.0,0.38000000000000006,0.12000000000000004,0.0,0.3866666666666667,0.7200000000000001,0.0,0.04,1.5200000000000002,0.2733333333333334,0.22666666666666668,0.16,0.04,0.06,0.0,0.0,0,0.93,0.04,0.08,0.8466666666666667,0.72,0.10666666666666667,0.3066666666666667,0.8300000000000001,0.6,1.525,0.06,0.0,0.0,0.7828571428571429,0.0,0,0.19,0.0,0.6799999999999999,0.12,0,0.0,0.0,0.0,0,0,0.08,0.08,0.16,0.0,0.5800000000000001,0.0,0.4,0.98,0.64,0.0,0.0,0.21333333333333337,0.04,0.78,0.66,0.04,0.04,0.41000000000000003,0.26666666666666666,0.19,0.0,0.61,0.46666666666666673,0.9400000000000001,0.04,0.0,1.1320000000000001,0.06,1.8599999999999999,0.14666666666666667,0.08,0,0.0,0.04,1.42,0.5371428571428571,0.25,0.0,0.0,0.8,0.0,0.30000000000000004,0.5533333333333333,0.38,0.68,0.696,0.0,0.6300000000000001,0.58,0.6933333333333334,1.56,0.04,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6899999999999995,0.24,0.28,0.62,0.22,0.0,0.14,0.04,0.08,0.10666666666666667,0.1,0.1733333333333333,0.95,0.33999999999999997,0.06,0.09999999999999999,0.0,2.04,0.09333333333333334,0.6533333333333334,0.0,0,1.3666666666666665,0.0,0.2,0.0,0.0,0.0,0.06,0.3466666666666667,0.13999999999999999,0.2,0.12000000000000001,0.04,0.19999999999999998,1.256,0.24,0.3244444444444445,0.32,0.5533333333333333,0.08,0.6799999999999999,0.09333333333333334,0.0,0,0.0,0.12,0.48000000000000004,0.736,0.18666666666666668,0.26,0.65,0.53,1.1066666666666667,0.0,0.0,0.425,0.21142857142857144,0.0,0.4200000000000001,0.32,0.0,0.04,1.1919999999999997,0.26285714285714284,0.42000000000000004,0.13333333333333333,0.064,0.12,0.04,0.0,0,0.76,0.04,0.0,1.0571428571428572,0.06,0.24666666666666667,0.76,0.32,0.42857142857142855,1.5150000000000001,0.8,0.0,0.04,0.6228571428571429,0.21333333333333337,0,0.52,0.0,0.6133333333333333,0.0,0,0.16,0.0,0.0,0,0,0.38,0.0,0.0,0.7733333333333334,1.0599999999999998,0.0,0.18666666666666668,1.0466666666666669,0.44,0.0,0.0,1.32,0.14,0.65,0.43000000000000005,0.12,0.04,0.47,0.06,0.9500000000000001,0.0,0.5900000000000001,0.72,1.05,0.0,0.04,1.076,0.0,1.72,0.04,0.06,0,0.0,0.08,0.12,0.7333333333333334,0.38,0.0,0.0,0.9300000000000002,0.6799999999999999,0.44,1.3666666666666665,0.75,1.4666666666666668,0.79,0.0,0.708,0.42000000000000004,1.45,0.74,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.48,0.22,1.34,0.15333333333333335,0.0,0.08,0.04,0.06,0.0,0.08,0.16799999999999998,0.61,0.8200000000000001,0.0,0.04,0.0,2.7,0.12,0.36000000000000004,0.0,0,0.9666666666666667,0.0,0.0,0.0,0.0,0.08,0.512,0.26,0.3466666666666667,0.9199999999999999,0.36,0.184,0.152,0.56,0.07999999999999999,0.655,1.0114285714285713,0.2,0.06,0.0,0.12,0.0,0,0.0,0.0,0.0,0.8066666666666666,0.36000000000000004,0.16,0.96,0.6000000000000001,1.125,0.0,0.04,0.26666666666666666,0.22400000000000003,0.0,0.42666666666666675,0.52,0.04,0.05333333333333334,2.08,0.2333333333333333,0.33999999999999997,0.18,0.07,0.14,0.0,0.0,0,0.86,0.1466666666666667,0.1,0.7266666666666667,0.04,0.04,0.36800000000000005,0.8300000000000001,0.45333333333333337,1.6350000000000002,0.04,0.0,0.0,0.6933333333333334,0.0,0,0.3,0.0,1.08,0.0,0,0.0,0.0,0.0,0,0,0.0,0.04,0.06,0.0,0.2933333333333334,0.0,0.632,1.2733333333333334,0.76,0.0,0.0,0.26,0.04,0.77,0.65,0.06,0.04,0.8400000000000001,0.16,0.21000000000000002,0.0,0.5900000000000001,0.46000000000000013,1.11,0.0,0.0,0.9239999999999998,0.1,0.8700000000000001,0.05333333333333334,0.08,0,0.0,0.05333333333333334,1.7600000000000002,0.525,0.28800000000000003,0.0,0.0,0.63,0.0,0.28,0.7200000000000001,0.2685714285714286,0.30000000000000004,0.77,0.0,0.605,0.6200000000000001,1.0342857142857145,1.0266666666666666,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.18,0.2,0.22,0.68,0.13333333333333333,0.0,0.08,0.04,0.05333333333333334,0.16,0.08,0.17333333333333334,0.84,0.24,0.08,0.1,0.0,1.68,0.36,0.8400000000000001,0.0,0,1.1333333333333335,0.0,0.2,0.0,0.0,0.0,0.5599999999999999,0.28,0.1,0.48,0.28,0.0,0.36,0.83,0.2,0.32,0.66,0.36000000000000004,0.08,0.84,0.24,0.0,0,0.0,0.0,0.2,0.94,0.28,0.12000000000000001,0.5800000000000001,0.56,1.1866666666666668,0.0,0.0,0.39,0.25333333333333335,0.0,0.36000000000000004,0.54,0.04,0.04,1.26,0.32,0.4,0.24000000000000002,0.06,0.06,0.04,0.0,0,0.8400000000000001,0.04,0.0,1.5066666666666666,0.0,0.37333333333333335,0.44,0.44,0.26,1.8800000000000001,0.56,0.0,0.04,0.72,0.5466666666666667,0,0.92,0.0,0.37000000000000005,0.0,0,0.16,0.0,0.0,0,0,0.36,0.0,0.0,0.52,0.3333333333333333,0.0,0.64,1.1466666666666667,0.44,0.0,0.0,0.76,0.12,0.6200000000000001,0.5,0.04,0.0,0.42000000000000004,0.16,0.76,0.0,0.6,0.7200000000000001,0.6666666666666666,0.04,0.04,1.1039999999999999,0.04,1.48,0.08,0.04,0,0.0,0.08,0.16,0.6666666666666666,0.21999999999999997,0.0,0.0,0.8400000000000001,0.48,0.48,0.67,0.5,1.12,1.0,0.0,0.8240000000000001,0.96,1.4,0.27999999999999997,0.24,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.12,0.5599999999999999,0.36,0.64,0.32,0.0,0.04,0.04,0.06,0.27999999999999997,0.36,0.14666666666666667,0.6000000000000001,0.76,0.08,0.0,0.0,0.76,0.44000000000000006,1.04,0.0,0,0.6933333333333334,0.04,0.0,0.0,0.0,0.24,0.6,0.24000000000000002,0.44,0.26,0.0,0.0,0.28,0.8,0.08,0.704,0.13,1.24,0.0,0.04,0.0,0.0,0,0.0,0.44,0.04,1.08,0.6,0.13999999999999999,0.62,0.6799999999999999,1.1333333333333333,0.04,0.0,0.52,0.16,0.04,0.6533333333333334,1.8,0.0,0.13999999999999999,0.8,0.2,0.12,0.08,0.12,0.0,0.0,0.0,0,1.84,0.08,0.12,0.41333333333333333,0.1,0.08,0.88,0.72,0.14,1.12,0.08,0.0,0.0,0.64,0.32,0,0.1,0.0,0.09333333333333334,0.0,0,0.0,0.0,0.0,0,0,0.0,0.08,0.64,0.0,1.2999999999999998,0.0,1.02,0.88,0.28,0.0,0.0,0.16,0.04,0.5,0.38,0.16,0.12,1.6600000000000001,0.24000000000000002,0.8600000000000001,0.0,1.04,0.6666666666666666,1.0,0.0,0.04,1.0,0.0,1.28,0.6000000000000001,0.16,0,0.0,0.08,0.88,0.6133333333333333,0.42,0.0,0.04,0.76,0.0,0.16,2.5733333333333333,1.06,0.5599999999999999,0.42,0.0,0.704,0.88,0.18,0.21333333333333335,0.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2000000000000002,0.30000000000000004,0.32,0.8200000000000001,0.328,0.0,0.08,0.04,0.22000000000000003,0.19,0.04,0.12800000000000003,0.9000000000000001,0.5,0.0,0.14666666666666667,0.0,1.6600000000000001,0.0,0.66,0.0,0,0.7800000000000001,0.0,0.0,0.0,0.0,0.28,0.0,0.32,0.0,0.06,0.0,0.0,0.06666666666666667,0.8533333333333334,1.12,0.748,0.595,0.9120000000000001,0.42,0.0,0.0,0.0,0,0.0,0.0,0.04,0.68,0.20000000000000004,0.18666666666666668,0.39,0.49,0.7466666666666666,0.08,0.0,0.56,0.22400000000000003,0.0,0.39333333333333337,1.0333333333333334,0.0,0.05333333333333334,1.36,0.32,0.36,0.8400000000000001,0.06666666666666667,0.09,0.08,0.0,0,0.7733333333333334,0.04,0.0,0.9666666666666668,0.04,0.12666666666666668,0.36000000000000004,0.32,0.14400000000000002,1.275,0.08,0.04,0.04,0.24,0.09,0,0.28800000000000003,0.0,0.5200000000000001,0.04,0,0.16,0.0,0.0,0,0,0.08,0.0,0.1,0.0,0.09333333333333334,0.0,0.18,0.6466666666666666,0.4,0.0,0.08,0.62,0.08,1.46,0.45000000000000007,0.1,0.04,0.38000000000000006,0.08,0.4666666666666666,0.0,0.49000000000000005,0.36000000000000004,0.7120000000000001,0.04,0.04,1.1633333333333333,0.16,1.42,0.04,0.1,0,0.0,0.06,0.22000000000000003,0.35333333333333333,0.27999999999999997,0.0,0.0,0.98,0.04,0.38,0.8066666666666666,0.73,0.976,0.93,0.0,1.1028571428571428,0.56,0.1,0.648,0.06666666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6533333333333333,0.44,0.18000000000000002,0.8533333333333334,0.21,0.0,0.08,0.04,0.055999999999999994,0.18000000000000002,0.14,0.18285714285714288,0.7133333333333334,0.48000000000000004,0.12000000000000001,0.09,0.0,1.68,0.12,0.68,0.0,0,0.9466666666666667,0.0,0.21333333333333335,0.0,0.0,0.2,0.10666666666666667,0.6514285714285715,0.24,0.096,0.44,0.29333333333333333,0.21000000000000002,0.5200000000000001,0.23,0.683076923076923,0.22800000000000004,0.5533333333333333,0.14,0.62,0.46666666666666673,0.0,0,0.0,0.24,0.4266666666666667,1.1333333333333333,0.3333333333333333,0.20799999999999996,0.4685714285714286,0.40444444444444444,0.9672727272727272,0.04,0.0,0.4,0.21500000000000002,0.0,0.4488888888888889,0.6114285714285714,0.04,0.064,0.6900000000000001,0.29200000000000004,0.3066666666666667,0.10666666666666667,0.08666666666666667,0.06999999999999999,0.06,0.0,0,0.56,0.05600000000000001,0.04,0.7822222222222223,0.04,0.26666666666666666,0.6666666666666666,0.5533333333333333,0.2222222222222222,1.57,0.792,0.13999999999999999,0.0,0.39272727272727276,0.21333333333333335,0,0.41600000000000004,0.0,0.41333333333333333,0.08,0,0.0,0.2,0.0,0,0,0.04,0.06,0.09000000000000001,0.56,0.27999999999999997,0.0,0.7,1.1022222222222224,0.39999999999999997,0.04,0.1,1.1099999999999999,0.04,0.5133333333333333,0.48,0.16,0.04,0.7714285714285716,0.128,0.6866666666666666,0.0,0.5933333333333334,0.5257142857142857,0.8857142857142859,0.0,0.04,0.9653333333333334,0.0,1.2533333333333332,0.04,0.05333333333333334,0,0.0,0.06999999999999999,1.0133333333333334,0.7777777777777778,0.35,0.0,0.04,1.2666666666666666,0.18000000000000002,0.43999999999999995,1.1511111111111114,1.0799999999999998,0.7666666666666666,0.8666666666666667,0.0,0.802857142857143,0.49333333333333335,0.47,0.4533333333333333,0.21333333333333335,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.44000000000000006,0.2,1.28,0.16,0.0,0.04,0.0,0.08,0.12,0.2,0.1,0.6399999999999999,0.8,0.04,0.04,0.0,1.96,0.0,0.16,0.0,0,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.54,0.30000000000000004,0.14,0.36000000000000004,0.04,0.0,0.1,0.42,0.52,0.78,1.0133333333333334,0.98,0.08,0.0,0.0,0.0,0,0.0,0.08,0.0,1.12,0.52,0.32,0.56,0.8200000000000001,1.1,0.0,0.0,0.36000000000000004,0.16,0.0,0.08,0.4666666666666666,0.04,0.28,1.2799999999999998,0.16,0.2,0.12,0.08,0.08,0.0,0.0,0,0.76,0.04,0.04,0.8266666666666667,0.04,0.04,0.30666666666666664,0.62,0.3,1.71,0.04,0.0,0.0,0.68,0.0,0,0.2,0.0,0.49,0.04,0,0.0,0.0,0.0,0,0,0.04,0.0,0.0,0.0,0.8300000000000001,0.0,0.7200000000000001,1.2266666666666666,1.16,0.0,0.0,0.44,0.08,0.92,0.44,0.16,0.12,1.1,0.12,0.18,0.0,0.46,0.62,0.98,0.0,0.04,0.696,0.04,1.56,0.1,0.12,0,0.0,0.12000000000000001,0.24,0.41333333333333333,0.24,0.0,0.04,0.76,0.0,0.24,0.96,0.22,0.41999999999999993,0.7,0.0,0.75,0.36,0.9466666666666667,0.78,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
